news_index,nyt_txt,country
2964,no time to go wobbly why britain is lobbying u s republicans on ukraine the u k often a wingman to the united states in defense is pushing its ally to stand firm against president vladimir v putin amid fears that russia poses an existential threat to europe,ukraine
2964,no time to go wobbly why britain is lobbying u s republicans on ukraine the u k often a wingman to the united states in defense is pushing its ally to stand firm against president vladimir v putin amid fears that russia poses an existential threat to europe,u k
2964,no time to go wobbly why britain is lobbying u s republicans on ukraine the u k often a wingman to the united states in defense is pushing its ally to stand firm against president vladimir v putin amid fears that russia poses an existential threat to europe,russia
2965,thursday briefing a military plane crash near the russian border,russia
2966,when chaos erupted in ecuador disinformation followed as violence broke out an overwhelming flood of online disinformation further disoriented the nation,ecuador
2996,she looked for her missing brother now people are looking for her the violent abduction of volunteer searcher lorenza cano is yet another fresh wound for the hundreds of mothers looking for mexico s missing,mexico
3012,for second time this month a politician is attacked in south korea bae hyunjin of the country s governing party was assaulted in seoul and taken to a hospital the attack came three weeks after another politician was stabbed,south korea
3015,israel tries to rebut genocide charge and a drought in the amazon plus jon stewart s return to late night,israel
3025,ukraine searches for answers on russian plane crash moscow has accused ukraine of downing the craft which it says carried 65 ukrainian p o w s the claims cannot be independently verified kyiv says russia is exploiting the episode for propaganda,ukraine
3025,ukraine searches for answers on russian plane crash moscow has accused ukraine of downing the craft which it says carried 65 ukrainian p o w s the claims cannot be independently verified kyiv says russia is exploiting the episode for propaganda,russia
3038,russian court jails woman over blast that killed influential military blogger daria trepova gave maksim fomin who was known more popularly as vladlen tatarsky a statuette that contained a bomb,russia
3045,new resources for teaching about the israel hamas war here is an updated collection of new york times articles essays podcasts and videos to help students learn about the war media literacy dueling historical narratives and more,israel
3061,u s is watching north korea for signs of lethal military action a shift by kim jong un north korea s leader toward open hostility against south korea is alarming but does not indicate he is about to start a full scale war officials say,north korea
3061,u s is watching north korea for signs of lethal military action a shift by kim jong un north korea s leader toward open hostility against south korea is alarming but does not indicate he is about to start a full scale war officials say,south korea
3078,what to know about the u n court s initial ruling in the genocide case against israel the international court of justice ruled that israel must take steps to prevent genocide in gaza but stopped short of demanding a stop to its military offensive,israel
3091,friday briefing will north korea attack plus when a i generates copyrighted images,north korea
3102,u s sensing opportunity makes new push for gaza cease fire william burns the c i a director planned to meet israeli egyptian and qatari officials in europe to try to secure a deal to release the hamas hostages and a pause in the combat,israel
3102,u s sensing opportunity makes new push for gaza cease fire william burns the c i a director planned to meet israeli egyptian and qatari officials in europe to try to secure a deal to release the hamas hostages and a pause in the combat,egypt
3102,u s sensing opportunity makes new push for gaza cease fire william burns the c i a director planned to meet israeli egyptian and qatari officials in europe to try to secure a deal to release the hamas hostages and a pause in the combat,qatar
3112,an unlikely new threat to haiti s stability an armed environmental group the country s political crisis grew more volatile this week after an armed environmental brigade allied with a former coup leader began demanding the prime minister s ouster,haiti
3120,indigenous australians plan to go bigger on australia day invasion day is the reason why we re all here today but we must go beyond that one activist said,australia
3121,victims describe their pain and prisoners apologize in bali bombing trial a guantanamo military court heard anguishing testimony at the sentencing hearing for two malaysian prisoners who pleaded guilty after 20 years of detention,malaysia
3138,in angola a former cold war rival blinken touts u s investments secretary of state antony j blinken finished a four nation tour of africa with a visit to angola site of major new u s investments which may help counter china s influence,angola
3138,in angola a former cold war rival blinken touts u s investments secretary of state antony j blinken finished a four nation tour of africa with a visit to angola site of major new u s investments which may help counter china s influence,china
3139,as china s markets stumble japan rises toward record a change in perception among investors about china and japan is one of the biggest themes in the markets right now,china
3139,as china s markets stumble japan rises toward record a change in perception among investors about china and japan is one of the biggest themes in the markets right now,japan
3151,kenyan court blocks deployment of police force to haiti a contingent of 1 000 kenyan officers was intended to lead a multinational force financed by the united states to restore security in a caribbean country terrorized by armed gangs,kenya
3151,kenyan court blocks deployment of police force to haiti a contingent of 1 000 kenyan officers was intended to lead a multinational force financed by the united states to restore security in a caribbean country terrorized by armed gangs,haiti
3172,a child of another war who makes music for ukrainians mirza ramic a bosnian who sought refuge in the united states is bringing his electronic music to ukraine to show my support in these hard times,bosnia
3172,a child of another war who makes music for ukrainians mirza ramic a bosnian who sought refuge in the united states is bringing his electronic music to ukraine to show my support in these hard times,ukraine
3181,godzilla minus one stomps into oppenheimer territory those movies along with the boy and the heron are essentially in conversation about the moral weight of american and japanese actions in world war ii,japan
3212,israeli leaders slam u n court ruling but applaud lack of cease fire order prime minister benjamin netanyahu called the genocide charge against israel outrageous but said the u n court had upheld the country s right of self defense,israel
3216,u n to investigate claim that employees participated in oct 7 attack the united states temporarily cut off funding to unrwa the agency that aids palestinians citing allegations that 12 of its workers were involved in the hamas led assault on southern israel,israel
3225,genocide ruling has deep symbolism but little immediate effect the decision by the world court did not order israel to cease its war against hamas in gaza but the court made a move imbued with historical meaning,israel
3228,does barbie deserve all the hype pamela paul thinks not our letter writers are split also donald trump s opposition to a border deal in congress an israel hamas cease fire,israel
3249,u k newspaper deal seen as a fight for the heart of the tories a bid by an arab american group fronted by jeff zucker the former cnn president to buy the telegraph is under scrutiny that might leave an opening for a right wing investor,u k
3256,u n court stops short of calling for cease fire in gaza the international court of justice ordered israel to take actions to prevent genocide against palestinians in gaza,israel
3270,what to know about the u n aid agency for palestinians long a vital lifeline for gazans the agency known as unrwa was a point of contention with israel long before some of its workers were accused of taking part in the oct 7 attacks on israel,israel
3273,u n court orders israel to prevent genocide but does not demand stop to war the top united nations court in the hague did not rule on whether israel was committing genocide in gaza the accusation that south africa brought before the court,israel
3273,u n court orders israel to prevent genocide but does not demand stop to war the top united nations court in the hague did not rule on whether israel was committing genocide in gaza the accusation that south africa brought before the court,south africa
3274,bali bombing conspirators get 5 more years at guantanamo bay a military jury sentenced two malaysian men to 23 years for helping perpetrators of the bombing that killed 202 people but a side deal reduced the punishment,malaysia
3308,how leaders and diplomats are trying to end the gaza war top american israeli and arab officials are seeking to forge three parallel but related deals that could end the war in gaza finalize its postwar status and most ambitiously set commitments for the creation of a palestinian state,israel
3310,a collective no anti putin russians embrace an unlikely challenger long lines have popped up in russia and beyond to get boris b nadezhdin an antiwar candidate onto the ballot for russia s presidential election in march,russia
3315,what worries me about war with china after my visit to taiwan some well meaning u s efforts to help taiwan may end up provoking china when we should be trying to lower tensions,china
3315,what worries me about war with china after my visit to taiwan some well meaning u s efforts to help taiwan may end up provoking china when we should be trying to lower tensions,taiwan
3326,israel has history of friction with u n agency for palestinians palestinians see unrwa as an essential lifeline for millions of descendants of refugees in israel however many see the agency as an obstacle to resolving the israeli palestinian conflict,israel
3339,ukraine criticizes hbo saying new white lotus actor supports war on social media ukraine s foreign ministry posted clips of the serbian actor milos bikovic receiving a medal for cultural achievement from vladimir putin in 2018,ukraine
3339,ukraine criticizes hbo saying new white lotus actor supports war on social media ukraine s foreign ministry posted clips of the serbian actor milos bikovic receiving a medal for cultural achievement from vladimir putin in 2018,serbia
3341,negotiators close in on hostage deal that would halt fighting in gaza for weeks a written draft agreement calls for the phased release of captives held by hamas in exchange for a cessation in israel s military offensive for about two months,israel
3344,two days of horror doctor documents scene at nasser hospital dr ahmed moghrabi a surgeon who has worked at nasser medical complex for three years said that the pressure is very big at the hospital as israeli forces surrounded khan younis gaza,israel
3360,where is hamas getting its weapons increasingly from israel the very weapons that israeli forces have used to enforce a blockade of gaza are now being used against them,israel
3366,talks in paris will focus on a hostage deal that could pause the fighting in gaza american led negotiators are edging closer to an agreement in which israel would suspend its war in gaza for about two months in exchange for the release of more than 100 hostages still held by hamas a deal that could be sealed in the next two weeks and will be the subject of talks in paris on sunday,israel
3368,5 podcasts for hollywood s awards season as oscars night approaches these shows offer expert analysis and predictions insight into behind the scenes machinations and reflections on front runners of the past,china
3370,after two years of bloody fighting ukraine wrestles with conscription a proposed bill on mobilization has become the focus of a debate as more men dodge the draft and calls rise to demobilize exhausted soldiers,ukraine
3379,after help from kenyan police is blocked haitians ask what now as haiti sank into gang dominated chaos kenya promised to send officers to pacify the streets now a court has rejected that plan and there does not seem to be another,kenya
3379,after help from kenyan police is blocked haitians ask what now as haiti sank into gang dominated chaos kenya promised to send officers to pacify the streets now a court has rejected that plan and there does not seem to be another,haiti
3386,if we want to live in a world with rules they have to apply to israel too whatever the eventual outcome of the genocide case it sets up an epic battle over the meaning and values of the so called rules based order,israel
3394,israel moves to block protesters from preventing flow of aid into gaza the israeli military has declared the area around the kerem shalom border crossing a closed military zone,israel
3397,is the trump threat too serious for humor readers discuss an opinion guest essay that urges an end to trump jokes and mockery also jan 6 china s birthrates debating the mideast war,china
3399,ukraine accuses defense company of embezzling 40 million the case comes as the kyiv government tries to emphasize its focus on fighting graft,ukraine
3401,3 american soldiers killed in drone strike in jordan u s says the white house blamed an iranian backed militia for the attack the deaths were the first known fatalities of u s forces from hostile fire in the turmoil spreading in the middle east,jordan
3401,3 american soldiers killed in drone strike in jordan u s says the white house blamed an iranian backed militia for the attack the deaths were the first known fatalities of u s forces from hostile fire in the turmoil spreading in the middle east,iran
3402,three african juntas leave regional bloc accusing it of inhumane sanctions the sanctions were imposed after soldiers seized power in mali niger and burkina faso,mali
3402,three african juntas leave regional bloc accusing it of inhumane sanctions the sanctions were imposed after soldiers seized power in mali niger and burkina faso,niger
3402,three african juntas leave regional bloc accusing it of inhumane sanctions the sanctions were imposed after soldiers seized power in mali niger and burkina faso,burkina faso
3404,how unrwa donor countries have responded to israel s accusations some countries have re evaluated their support for the main u n agency in gaza after israel accused a dozen agency employees of participating in the oct 7 attacks,israel
3408,monday briefing u s service members killed in jordan also the unrwa is in trouble and an antiwar candidate rises in russia,jordan
3408,monday briefing u s service members killed in jordan also the unrwa is in trouble and an antiwar candidate rises in russia,russia
3412,biden vows to retaliate after strike against american forces in jordan president biden has carefully calibrated his responses to attacks by iranian backed militias since oct 7 now he must decide how far he is willing to go after a drone attack killed three american service members,jordan
3412,biden vows to retaliate after strike against american forces in jordan president biden has carefully calibrated his responses to attacks by iranian backed militias since oct 7 now he must decide how far he is willing to go after a drone attack killed three american service members,iran
3416,pelosi wants f b i to investigate pro palestinian protesters the former house speaker suggested without offering evidence that some protesters calling for a cease fire in gaza had financial ties to russia and vladimir v putin,russia
3418,details emerge on u n workers accused of aiding hamas raid israeli officials have presented evidence they say ties workers at a palestinian aid agency in gaza to violence during the hamas led attack on israel,israel
3422,monday briefing three u s service members were killed in jordan,jordan
3443,for europe and nato a russian invasion is no longer unthinkable amid crumbling u s support for ukraine and donald trump s rising candidacy european nations and nato are making plans to take on russia by themselves,russia
3443,for europe and nato a russian invasion is no longer unthinkable amid crumbling u s support for ukraine and donald trump s rising candidacy european nations and nato are making plans to take on russia by themselves,ukraine
3465,iran denies ordering drone strike as biden weighs a response the deaths of three u s service members were the first known fatalities from hostile fire since the start of israel s war against hamas,iran
3465,iran denies ordering drone strike as biden weighs a response the deaths of three u s service members were the first known fatalities from hostile fire since the start of israel s war against hamas,israel
3467,what evergrande s collapse might mean for global business the long embattled property developer was finally ordered to liquidate what comes next will test western companies appetite to keep operating in china,china
3480,u k to ban disposable vapes in plan to combat use by children the british government said it would act after surveys showed that the number of young people trying vapes had risen sharply,u k
3490,former n h l player faces sexual assault charges in canada the accusation made in london ontario in 2018 has put the country s hockey organization into turmoil and outraged the public,canada
3496,mix up preceded deadly drone strike in jordan u s officials say the attack on sunday killed three army reservists the first known american military deaths from hostile fire in the turmoil spilling over from israel s war with hamas,jordan
3496,mix up preceded deadly drone strike in jordan u s officials say the attack on sunday killed three army reservists the first known american military deaths from hostile fire in the turmoil spilling over from israel s war with hamas,israel
3503,french farmers block roads around paris escalating protests farmers around france sought to put pressure on the government over a wide range of grievances concerning the future of their industry,france
3505,u n to study reports of sexual violence in israel during oct 7 attack a team from the united nations has arrived in israel to examine multiple reports of sexual violence during the hamas led attack,israel
3520,u s charges iranian man and two canadians in plot to kill refugees naji sharifi zindashti is accused of being the kingpin of a network that targeted defectors and hiring the two canadians including a member of the hells angels,iran
3526,a drone mix up was cited in the deaths of 3 u s troops also china s troubled property giant will be dismantled here s the latest at the end of monday,china
3527,defense department identifies 3 soldiers killed at base in jordan officials said the dead were three army reserve soldiers from georgia part of an engineering company trained for deployment at short notice,jordan
3531,officials propose to hamas a six week war pause and a hostage prisoner swap the united states israel egypt and qatar sketched out a bare bones framework in paris qatari officials are awaiting word from hamas,israel
3531,officials propose to hamas a six week war pause and a hostage prisoner swap the united states israel egypt and qatar sketched out a bare bones framework in paris qatari officials are awaiting word from hamas,egypt
3531,officials propose to hamas a six week war pause and a hostage prisoner swap the united states israel egypt and qatar sketched out a bare bones framework in paris qatari officials are awaiting word from hamas,qatar
3533,colombia a usually wet nation reels amid widespread wildfires firefighters many of them volunteers have been confronting dozens of blazes amid high temperatures this month the conditions have been linked to climate change,colombia
3547,aid group calls halts in funding for unrwa reckless the u s and some other donor countries said they would suspend funding for the agency after israel charged that a dozen of its workers had played a role in the oct 7 attack or its aftermath,israel
3556,imran khan sentenced to 10 years ahead of pakistan s elections the verdict is widely seen as part of a military led campaign to sideline mr khan s political party,pakistan
3557,letter to san zaw htway after the 2021 military coup in myanmar loved ones of the deceased artist and political prisoner san zaw htway wrote him letters as an act of remembrance and hope,myanmar
3558,our friend is gone but he lives through our resistance in myanmar after the 2021 military coup in myanmar loved ones of the deceased artist and political prisoner san zaw htway wrote him letters as an act of remembrance and hope,myanmar
3591,u s weighs retaliation after strike in jordan and farmers lay siege to paris plus the biden campaign wants taylor swift,jordan
3592,russian skaters stripped of olympic gold setting up new fight for medals a decision to address the disqualification of kamila valieva gave the united states the gold in the beijing 2022 team event but it kept canada off the podium,russia
3592,russian skaters stripped of olympic gold setting up new fight for medals a decision to address the disqualification of kamila valieva gave the united states the gold in the beijing 2022 team event but it kept canada off the podium,canada
3596,hong kong pushes new security law to root out seeds of unrest warning of threats posed by spies the city s leader expressed confidence that the new law would enjoy public support they will love it he said,hong kong
3598,israeli forces kill a hamas commander inside a west bank hospital military says surveillance video released by the palestinian authority shows several gunmen in apparent civilian clothing brandishing weapons in the hospital,israel
3606,ukraine s latest challenge festering tension among top leaders rampant speculation that president volodymyr zelensky will fire his top military commander has consumed ukraine s capital at a precarious moment in the war,ukraine
3611,arms dealer linked to myanmar junta acquitted in thai money laundering case u tun min latt was placed under sanctions last year by the united states for supplying drones and aircraft parts to the military regime in myanmar,myanmar
3613,passport review a master of comedy in a migrant camp the new show by alexis michalik a star of commercial theater wades into political battles in france where immigration restrictions have been at the forefront of the government s agenda,france
3621,haley says u s should go after iranian military over deadly drone strike this is surgical she said after a drone strike by an iranian backed militia killed three american service members you take one or two of them out,iran
3626,hope wanes amid the wreckage where 600 apartments once stood no building remains intact at 600 konut an apartment complex in antakya turkey near the epicenter of the earthquake many residents were killed in the collapse,turkey
3629,video shows gunmen storming west bank hospital the palestinian authority health ministry released surveillance video that shows several armed israeli forces dressed in civilian clothes inside ibn sina specialized hospital in jenin,israel
3630,khaled nezzar general at center of algeria s bloodshed dies at 86 in the 1990s he oversaw troops that committed a host of atrocities against equally brutal islamist rebels in what became known as the black decade,algeria
3631,is it safe to travel to the bahamas here s what you need to know a string of gang related murders in the local community prompted the u s embassy in the island nation to issue a security alert,bahamas
3632,video shows gunmen storming west bank hospital the palestinian authority health ministry released surveillance video that shows armed members of israeli forces dressed in civilian clothes inside ibn sina specialized hospital in jenin,israel
3641,war in ukraine has weakened putin c i a director writes william j burns says russia s invasion of ukraine has created recruiting opportunities for the spy agency and ushered in a new era,ukraine
3641,war in ukraine has weakened putin c i a director writes william j burns says russia s invasion of ukraine has created recruiting opportunities for the spy agency and ushered in a new era,russia
3653,israeli military confirms it has begun flooding hamas tunnels it is the first time the military has publicly acknowledged using the tactic which the u n has warned could damage gaza s drinking water,israel
3684,israel raids west bank hospital as clashes erupt with hamas in northern gaza the raid by a small team wearing medical garb killed a hamas commander it came as israel confirmed it was trying to flush militants out of tunnels with seawater and had renewed fighting in northern gaza,israel
3687,biden says u s response to deadly drone strike in jordan has been decided the president vowed to retaliate after the attack which killed three american soldiers on sunday on tuesday he confirmed a decision without providing details,jordan
3695,frozen u s spending for u n in gaza is minimal state dept says just 300 000 is on hold after israeli claims that unrwa employees joined the oct 7 hamas attacks u s officials say,israel
3749,an israeli charity for palestinians grapples with oct 7 attacks before the war road to recovery helped bring sick gazans to israeli hospitals several of its volunteers died in the hamas attacks and donations to the group have slowed,israel
3768,pga tour raises 1 5 billion from group of u s investors the move which involves the fenway sports group raises questions about whether a deal to combine forces with saudi arabia s sovereign fund is still necessary,saudi arabia
3782,ukraine and russia exchange hundreds of prisoners of war the swap came a week after the crash of a russian military transport plane that moscow says was carrying ukrainian prisoners,ukraine
3782,ukraine and russia exchange hundreds of prisoners of war the swap came a week after the crash of a russian military transport plane that moscow says was carrying ukrainian prisoners,russia
3783,with aid stalled ukraine scrambles to make ends meet the government says it can juggle its finances for a few months but warns of an economic crisis if western assistance remains stuck,ukraine
3788,a federal judge dismisses a suit to block u s support of israel but urges biden to re examine his approach the judge after expressing regret that he was limited by constitutional precedent urged president biden to rethink u s policy on israel s military siege in the gaza strip,israel
3792,israel s controlled demolitions are razing neighborhoods in gaza in addition to its aerial bombardment israeli ground forces have carried out a wave of large scale detonations destroying residential homes schools and mosques across the strip,israel
3812,kristin hannah s new novel puts combat nurses front and center in vietnam the women follows a san diego debutante into a world of gut wounds and napalm but the real challenge comes when she arrives home,vietnam
3833,bullfighting returns to its largest arena a fight over its future goes on after a nearly two year ban a legal ruling brought bullfights back to la plaza mexico in mexico city but the fight continues after a federal judge again stopped the events,mexico
3849,russia s new threats to exiles seized assets and forced returns the kremlin is sending a chilly message to antiwar russians abroad a new law will allow their property back home to be seized and other countries are being pressured to crack down on them,russia
3856,how a game of good cop bad cop sealed the e u ukraine fund deal top european leaders coordinated to get the hungarian prime minister viktor orban to agree to the 50 billion euro plan aimed at keeping ukraine s economy afloat during the war with russia,ukraine
3856,how a game of good cop bad cop sealed the e u ukraine fund deal top european leaders coordinated to get the hungarian prime minister viktor orban to agree to the 50 billion euro plan aimed at keeping ukraine s economy afloat during the war with russia,russia
3870,netanyahu s bind compromising in gaza or holding on to power at home to end the war in gaza and free the remaining israeli hostages prime minister benjamin netanyahu may have to cut deals that analysts say could end his government and potentially his career,israel
3881,the road to 1948 and the roots of a perpetual conflict how the decisions that led to the founding of israel have brought unending conflict to the region,israel
3889,jack jennings p o w who helped build burma railway dies at 104 he was captured by the japanese in singapore and was one of thousands of prisoners whose hardships were the basis for the film the bridge on the river kwai,japan
3889,jack jennings p o w who helped build burma railway dies at 104 he was captured by the japanese in singapore and was one of thousands of prisoners whose hardships were the basis for the film the bridge on the river kwai,singapore
3895,biden orders sanctions on 4 israelis over west bank violence the order served as both a sharp edged diplomatic notice to israel and a message to arab americans a key part of the political coalition the president needs to be re elected,israel
3908,a troubled life and a violent crime readers discuss nicholas kristof s column about a childhood friend also taylor swift the tech hearing narendra modi s choice in india bounty hunters,india
3909,grateful for e u aid ukraine now waits for the united states the e u package of about 54 billion will be spent on nonmilitary expenses like pensions payments to displaced people and paying teachers and doctors,ukraine
3910,for orban ukraine is a pawn in a longer game his real aim is to lead a populist and nativist rebellion against europe s liberal elite though that campaign is showing signs of faltering,ukraine
3912,austin says iran trains and funds militias targeting u s troops president biden has promised to respond to attacks that killed three american service members at a base in jordan,iran
3912,austin says iran trains and funds militias targeting u s troops president biden has promised to respond to attacks that killed three american service members at a base in jordan,jordan
3918,iran tries to avoid war with u s after stoking mideast conflicts after iran aligned militants killed three american soldiers iran s leaders sensed a line was crossed and are sending more conciliatory signals while awaiting president biden s promised response,iran
3941,friday briefing the e u s ukraine aid deal also u s sanctions on israeli settlers and battles over bullfighting,ukraine
3941,friday briefing the e u s ukraine aid deal also u s sanctions on israeli settlers and battles over bullfighting,israel
3952,manhattan woman convicted of using crypto to fund terror groups in syria the woman victoria jacobs provided support to a military contractor that has been called the blackwater of jihad,syria
3956,what to know about the 4 israelis placed under u s sanctions over west bank violence the white house announced financial penalties on the men ranging in age from 21 to 32 over escalating violence against palestinian civilians,israel
3996,in the west bank palestinians struggle to adjust to a new reality the volatile mix of violence tensions and israeli restrictions has had a stultifying effect on the west bank,israel
4016,what you can still complain about in russia a cat thrown from a train the death of a pet during a train journey has given russians a safe space to speak out and connect and allowed the kremlin to shift attention from wartime gloom,russia
4036,over 800 officials in u s and europe sign letter protesting israel policies the document was signed by government employees in 12 nations and e u institutions signers say their leaders policies could be contributing to war crimes in gaza,israel
4067,how closely does iran control its proxy forces it depends tehran provides arms and support to an array of militant groups across the mideast but it does not call all the shots experts say,iran
4071,u n climate chief warns countries against hiding behind loopholes simon stiell used a speech in azerbaijan to set expectations for global climate negotiations there this year,azerbaijan
4088,u n court to rule on whether ukraine committed genocide the highest court of the united nations will render a verdict on a claim that has been used by russia to justify its invasion,ukraine
4088,u n court to rule on whether ukraine committed genocide the highest court of the united nations will render a verdict on a claim that has been used by russia to justify its invasion,russia
4092,biden pays silent tribute to three u s soldiers as american forces retaliate the ceremony at dover air force base in delaware came shortly before the biden administration announced airstrikes against iran backed proxies in iraq and syria,iran
4092,biden pays silent tribute to three u s soldiers as american forces retaliate the ceremony at dover air force base in delaware came shortly before the biden administration announced airstrikes against iran backed proxies in iraq and syria,iraq
4092,biden pays silent tribute to three u s soldiers as american forces retaliate the ceremony at dover air force base in delaware came shortly before the biden administration announced airstrikes against iran backed proxies in iraq and syria,syria
4105,u s conducts retaliatory strikes against iranian proxies as war deepens the strikes in response to a drone attack that killed three u s soldiers in jordan this week were a sharp escalation of hostilities in the middle east,iran
4105,u s conducts retaliatory strikes against iranian proxies as war deepens the strikes in response to a drone attack that killed three u s soldiers in jordan this week were a sharp escalation of hostilities in the middle east,jordan
4107,biden honors american soldiers killed in the middle east the bodies of three army reservists killed in an attack on a base in jordan were returned to the united states in a somber ceremony,jordan
4117,roger donlon vietnam war s first medal of honor recipient dies at 89 despite being wounded multiple times he led the defense of a jungle outpost against a vietcong assault inspiring his smaller force to superhuman effort,vietnam
4118,what withholding funds to unrwa means for gaza after 12 employees of the u n agency were accused of participating in the oct 7 attack against israel some donor countries have suspended funding but more than a million people in gaza depend on the agency for aid,israel
4121,the u s conducted retaliatory strikes in iraq and syria also the job market started 2024 with remarkable strength here s the latest at the end of friday,iraq
4121,the u s conducted retaliatory strikes in iraq and syria also the job market started 2024 with remarkable strength here s the latest at the end of friday,syria
4132,u s hits back at iran with more than just airstrikes the biden administration used sanctions and criminal charges to punish the islamic revolutionary guards corps iran s premier military force,iran
4134,israel signals its military will move into a gazan city turned refuge a u n official described rafah a refuge for hundreds of thousands of displaced people as a pressure cooker of despair it is one of the last cities in southern gaza that israeli ground forces have not reached,israel
4138,u s retaliates with strikes in iraq and syria after drone attack the times verified two videos filmed in al qaim iraq showing a series of fires and explosions close to the syrian border the flames appear to have caused secondary explosions at the site,iraq
4138,u s retaliates with strikes in iraq and syria after drone attack the times verified two videos filmed in al qaim iraq showing a series of fires and explosions close to the syrian border the flames appear to have caused secondary explosions at the site,syria
4149,with house seat at stake republicans court jewish voters rattled by war to fill george santos s seat republicans nominated mazi pilip an israeli military veteran in the feb 13 special election in new york,israel
4153,syria and iraq say civilians were among those killed in the strikes the biden administration said that its strikes on sites used by iranian forces and iran backed militias in retaliation for the killing of three u s troops would not be the last,syria
4153,syria and iraq say civilians were among those killed in the strikes the biden administration said that its strikes on sites used by iranian forces and iran backed militias in retaliation for the killing of three u s troops would not be the last,iraq
4153,syria and iraq say civilians were among those killed in the strikes the biden administration said that its strikes on sites used by iranian forces and iran backed militias in retaliation for the killing of three u s troops would not be the last,iran
4167,as face of biden s israel policy blinken draws wrath of gaza war protesters demonstrators have turned up at the secretary of state s home and even splashed fake blood on his motorcade,israel
4176,turkey s central bank chief steps down amid long inflation battle the government swiftly replaced her and said the change did not reflect a policy shift for the country where annual inflation is about 65 percent,turkey
4177,germany braces for decades of confrontation with russia leaders are sounding alarms about growing threats but chancellor olaf scholz is wary of pushing the kremlin and his own ambivalent public too far,germany
4177,germany braces for decades of confrontation with russia leaders are sounding alarms about growing threats but chancellor olaf scholz is wary of pushing the kremlin and his own ambivalent public too far,russia
4181,the world needs to stand by unrwa the foreign minister of norway explains why his nation is continuing to fund unrwa amid allegations of employees collusion with hamas in the oct 7 attack,norway
4192,northern ireland has a sinn fein leader it s a landmark moment the idea of a first minister who supports closer ties to the republic of ireland let alone one from sinn fein a party with historic ties to the irish republican army was once unthinkable on saturday it became reality,ireland
4200,u s strikes test iran s will to escalate american airstrikes hit iran linked targets in syria and iraq to retaliate for the recent killing of three u s soldiers in jordan,iran
4200,u s strikes test iran s will to escalate american airstrikes hit iran linked targets in syria and iraq to retaliate for the recent killing of three u s soldiers in jordan,syria
4200,u s strikes test iran s will to escalate american airstrikes hit iran linked targets in syria and iraq to retaliate for the recent killing of three u s soldiers in jordan,iraq
4200,u s strikes test iran s will to escalate american airstrikes hit iran linked targets in syria and iraq to retaliate for the recent killing of three u s soldiers in jordan,jordan
4201,gaza rescuers go missing on mission to save girl trapped in a car the palestine red crescent said the girl named hind was in a car in northern gaza with six of her relatives who were all killed by israeli fire she was the sole survivor,israel
4205,house g o p plans vote on israel aid as senate tries to close broader deal the move comes as the senate is racing to finalize and vote on a bill that would also include new border policies and funding for the war in ukraine,israel
4205,house g o p plans vote on israel aid as senate tries to close broader deal the move comes as the senate is racing to finalize and vote on a bill that would also include new border policies and funding for the war in ukraine,ukraine
4206,wildfires threaten 2 chilean cities destroying 1 000 homes and killing dozens the death toll is expected to rise as hundreds have been reported missing in the blazes near the cities of vina del mar and valparaiso an area home to more than a million people,chile
4207,u s and u k launch heavy strikes on houthi sites in yemen the airstrikes meant to deter attacks on ships in the red sea came one day after the united states struck at other iran backed militias in iraq and syria,u k
4207,u s and u k launch heavy strikes on houthi sites in yemen the airstrikes meant to deter attacks on ships in the red sea came one day after the united states struck at other iran backed militias in iraq and syria,iran
4207,u s and u k launch heavy strikes on houthi sites in yemen the airstrikes meant to deter attacks on ships in the red sea came one day after the united states struck at other iran backed militias in iraq and syria,iraq
4207,u s and u k launch heavy strikes on houthi sites in yemen the airstrikes meant to deter attacks on ships in the red sea came one day after the united states struck at other iran backed militias in iraq and syria,syria
4211,forest fires destroy 1 000 homes and kill dozens in central chile the death toll is expected to rise as hundreds remain missing after wildfires ripped through central chile s coastal hills according to the national government,chile
4222,pakistan s military has swayed many elections now it s going full tilt a political crackdown has been more visible than those in previous years analysts say making this week s vote among the least credible in the country s history,pakistan
4238,nikki haley s rock is watching her campaign from a distance deployed to djibouti maj michael haley has missed the highs and lows of his wife s pursuit of the white house he is still a big presence in her campaign,djibouti
4244,they come in waves ukraine goes on defense against a relentless foe at the hot spots of the eastern front line ukrainian troops are outmanned outgunned and digging in,ukraine
4252,el salvador s president claims election victory in a landslide while votes were still being counted nayib bukele easily won a second term riding enormous support for his crackdown on gangs even if the price has been restricting civil liberties,el salvador
4254,here s how the latest u s led strikes have unfolded the united states has led a wave of retaliatory strikes in the middle east hitting scores of targets belonging to iranian backed armed groups,iran
4264,we re broken wildfires on chile s coast kill 112 and leave hundreds missing officials are warning of major destruction and loss of life after fast moving fires swept through central chile s coastal hills,chile
4269,monday briefing a weekend of u s led strikes also ukraine s grinding fight and china s expanding nuclear arsenal,ukraine
4269,monday briefing a weekend of u s led strikes also ukraine s grinding fight and china s expanding nuclear arsenal,china
4272,photos from a firestorm chile s deadly blazes officials said sunday that at least 99 people had been killed and hundreds remained missing and warned that the toll could rise sharply,chile
4274,kenya plans to bypass court order in haiti deployment the united nations approved mission to stem gang violence in haiti has faced widespread criticism from activists and lawmakers and was blocked by a high court judge in kenya in january,kenya
